"Analytical_reasoning"|"Partisan_social_identity"|"Institutional_trust"|"Agreeableness"|"Depressive_symptoms"|"Belief_in_misinformation"
2.78570471135131|4.30290229120648|2.17338397345608|3.83097414357905|4.89811091375202|7.25258335164126
3.17148876343996|2.13668509474848|3.67504952882174|4.96212943208943|5.55972004505001|7.82871755919942
5.57604197744887|3.66382500207083|6.27108895509795|5.10647442998786|2.13102034653697|3.7620030337826
0.877589827165664|1.9699919745621|4.22282088982323|4.38719547860413|3.94344547031883|6.0580774203606
2.45742372396192|3.1074359693269|1.73150028159175|3.32533326791664|2.87453739616271|6.99931696098727
5.91117120979789|1.43181230572708|3.1670748272929|4.49458810150246|3.02647612592561|6.37881340563312
3.57569211591322|5.70478270004475|2.3609406312192|5.61021518299574|2.40627786159795|6.09633726937599
2.77589681021532|1.40354687157929|4.57194791206405|3.59171213080387|5.15688157443333|6.22294249196621
2.2792113819034|2.42657555626659|2.58560121103657|3.77746309448541|5.33904791050177|6.89339028932234
3.55378258822258|2.76551925401188|5.36525178567854|4.13786129912781|4.57020368478284|6.04797553422692
4.63632477963973|2.13741484713721|4.39361748428422|4.42492054955672|2.69561351565723|5.53443653872111
2.48387711575525|2.76334576856621|7|3.69009068721503|3.37618538001287|2.81641706575709
3.09205015271553|2.54171183585921|3.31185228753208|4.87535584805524|5.21737899485102|6.85474001470597
3.18871010282628|2.96988131933317|3.72228198509013|5.16372680002828|3.06423064844317|6.17250338791713
4.14837710266772|1.52651914518727|4.96271639231047|1.18654358338258|2.46399300674348|6.05425712138516
4.8606343716945|4.25359439770957|4.44186829874359|3.61095864965571|3.05105829252843|6.92491769774265
3.30281328307692|1.69764104037296|3.06249578504761|4.75495631482587|4.35101176917249|6.4351894749117
2.66740626935043|2.58509428268447|4.73685200119265|2.58498376695989|5.39125448070554|6.99412258603322
5.35423641118319|2.83482642903669|3.72917054689055|3.15942650607821|2.06629845015267|7.73855025377889
3.09344883876259|3.27841997367518|3.59449735654568|4.72370656407338|4.38067526342088|6.16690689417264
2.69203948560348|3.09669888386931|2.45739966570239|3.29535497539745|4.74599506698307|7.50588077161705
3.92987148430727|3.13006937992116|3.15576119220118|4.65815625048188|3.19191180511047|7.77567070656565
0.701544852678143|5.63521565094193|6.30476236523969|3.57504074941502|4.24506336607713|3.81095288045434
2.60514558331248|2.01287227816592|2.94137472405863|3.75998791263554|5.37701987755449|6.29774027072535
2.76183707459073|3.93611321264896|3.92489733672408|3.80119966937482|3.33144272002315|7.11482888353838
1.59750636597711|2.59418618838576|2.49478788412196|1.76530789792436|3.15336910066492|6.91224360247806
1.23535924380187|2.73280066803336|3.10836196881806|3.33618116861995|3.09659741802042|6.03520729505558
4.56031857270021|2.81442280882322|5.89915720676516|4.03028655912471|2.78855117048475|6.99355003731801
4.49682804118146|3.36483388069682|5.05896069689708|4.05547087341265|1.75049186037265|6.01334938009252
0.938141632041967|4.16869022225318|4.13771291039518|4.81274660901522|2.52399841980016|6.04691290042359
3.57262949508971|4.21436087943355|3.90556918539234|4.48886429181267|4.99865164294806|7.48723159432111
1.14392815700384|2.20477419088695|2.30005233531654|3.31220082358757|4.6539654545049|6.41604588482828
1.21694774064519|4.57471712239076|4.53517476493266|4.2342367023283|5.52710733451861|6.34834243899987
3.76256306319206|1.56637128747294|5.89978577773968|3.57637289326451|2.22654804584936|4.66995732825401
1.69947576772303|1.64507797490882|4.14766115559057|3.66027091633061|4.34111297906847|7.28712666350176
2.86787965241623|4.95380678186153|3.54154867305768|4.42181112019918|5.62475321538483|7.8802877609122
3.78282258995026|4.50472800247142|2.95861539892659|5.93480716017429|4.11436783585942|6.52250537012904
1.93911024850011|2.3895451345708|4.36120925616927|2.49947092922726|4.58426862881277|6.41324158706841
1.09926346957384|2.72645539611317|4.17851682142463|3.18494160455691|4.45369648993076|5.05295300617633
4.4979384229647|3.1788138911035|2.77338566696614|1.93367357015887|2.53294546647225|7.66739595864057
3.22735122636877|1.90767276878108|6.62497171000447|4.92973507326504|1.55702426396585|4.76839839516857
2.39168603711924|2.59164307479079|3.06852733010171|3.73530473827914|2.89087347611416|5.91195759664131
2.92237029399583|2.72929417694859|3.24105286525961|2.55514666452542|2.12246595149471|7.73412518385841
5.23858442212562|2.20113409939753|2.58713111399995|6.02321807902321|5.44161608845739|7.15546528193326
1.68214551720083|2.62528898221426|3.06597275291293|4.40193021031965|2.7372528353768|5.86010770070273
1.60994323808413|2.15522739149867|4.29632583509843|4.94734212450525|4.79978500867477|5.65140678982083
1.79572359644294|2.7761368279632|4.01839929755232|4.49871579344096|3.24465568861857|6.63639966059339
0.668205850417287|2.40762592215426|1.89959913897343|3.38599671046187|1.02583491821329|4.45905095752871
4.31917851236028|4.92945704013931|5.60270786640114|4.34916809048067|4.37446245209005|5.98708352845947
3.14395156829413|2.43124847327873|4.09152012075517|5.31785084537468|2.35449227286529|5.59726973567717
3.17089973133922|5.87651298404183|3.33052251711628|4.48040513654792|3.30775376715646|9.01699191821671
2.72427236820272|3.14675865837118|3.80469041421274|3.00520713708643|1.55612445700194|6.68402608379394
1.95961840801942|1.563313048796|5.00141065401636|5.62903495523984|3.56861495795939|4.75319523214226
1.5083692346631|2.50451635023072|3.41481813302178|3.37901760917114|2.09318312474458|6.43391908929417
4.37990164413855|4.33082578488996|4.38888068713734|5.21608762720537|2.42267494290491|6.09700248629965
0.810927521934426|2.88606207977788|4.47950490541135|2.20613188533422|1.49598894401698|5.50245305881264
3.60245861173964|4.81081626569541|4.73467975713289|4.28215325830662|3.12726830241839|6.71657632335297
1.55025554790546|3.16142393832907|4.38640539349996|4.81153114415935|2.58627708875724|6.65529366072935
3.30861502250976|1.32025932857364|4.33708527379686|3.79355755784344|4.58394729749555|6.80788569632835
1.62212007679344|5.03246726104627|5.37731473629911|4.02745108349777|4.75065211312048|6.70077989890382
1.93954332802299|3.81558468398207|4.55161965710198|2.51432908397813|3.61212412901194|7.44473625785501
5.92110261504894|2.25684016036888|4.12985167995657|4.0025612555683|5.37611432322143|8.279195144389
4.03283432166339|4.35789655719372|5.01643080781836|4.01002300268626|5.51900732158719|6.61578843694759
3.02466450553563|1.5442687475606|4.18444755148394|2.74638796583058|5.14833536551807|7.13549983016018
2.04956198034739|5.02705927515906|3.13153726126215|3.60061548952233|4.80669306565493|8.15114723862825
1.11600188244566|4.00598675279824|4.45081760261172|5.92135293544615|1.25604210585026|5.46965609391581
3.17566492330572|2.57840328390091|4.90300216540105|1.6336423460103|2.05799693792229|6.72525940914572
3.03105630860238|2.83027266568144|3.3541707322248|1.90275299416037|2.48821865518846|7.33721928305521
2.24523902401582|2.16873552444739|4.4654875068563|5.74040776789735|3.12634910411122|5.96141565395465
0.254222925319407|4.09234040924313|1.65955463749659|3.21765031087462|1.7603258668635|4.9234982357841
4.35422431688189|2.20322293851177|4.99562450064189|5.60938844872192|3.10435094382301|5.63066503872117
2.30943626949473|1.74907314867049|4.65305224245896|7|1.89743292612636|5.56844804567987
4.01053673741391|4.3830411780138|4.25751978310265|4.35704671592149|4.24245671453452|6.57467192931797
2.04616276263785|3.28540943729063|3.43208591921495|2.46780679899778|3.50589611258907|7.51580039759311
1.83370136271938|3.92942280653364|2.11122839792998|4.4118130630793|1.62294968647604|5.46368230441961
0.567880991920819|1.72470325838576|4.96310245617711|5.17682808212795|3.25309851683921|4.124325162825
2.44098017855935|4.08323222779022|3.07087775895188|4.21634276386701|3.00440195005425|7.44632721904464
4.63751860809866|4.51664127323147|5.89779188124688|4.75262659352381|4.44360706281939|5.83231556302285
5.79048387178458|3.72528297994595|3.86221664551041|5.03493423949445|4.83572355717381|7.71800963720154
4.49833710400483|1.87006170912506|3.49840973704561|2.56371247798463|2.29492821484309|6.64331163476356
4.91999703944279|5.21179845104069|4.08557724976975|3.71748983888514|4.49114486892178|7.44137562658691
4.47570609169026|2.84333071773641|1.64902449188268|4.28415574873083|2.03876039769257|6.32368845290458
3.66835254728715|5.16025580630818|2.79343297551067|3.69734833228051|2.63129315785142|7.55592213502957
1.85053432342151|3.74667935571142|4.93773683089542|5.81750497453073|5.75463092996953|5.52513890923009
1.92499037874749|3.55516921535471|5.13596424763267|6.05309178816732|4.61070581105963|5.30151212106929
0.654925139594891|5.79173092851181|4.28193518381981|1.96651338491167|2.51107085649586|6.7995549287651
2.78979581882457|2.28567845354032|4.90483160357554|3.02970508728684|2.03883731612562|5.20754957471462
4.46910973568099|4.65464533729394|4.2768376576078|4.23747824327364|3.30292587114807|8.43624412651541
4.7154889704293|3.98705170379077|3.81858884156313|4.26789654270292|3.45791242471635|7.36135479111896
2.96856917523371|2.96833447426677|3.78518032022112|4.5684804383527|1.87914601178761|7.18181032194319
1.90279506427973|1.54141801993669|3.32256457739611|4.37667086369156|2.97378452366641|4.89813539230503
4.16240266707797|5.03926137745988|4.31830764230704|3.00661492525122|1.36498236274774|6.75405863084469
5.39700967868166|4.59628731942698|4.29325158216204|3.1945041178414|4.19659040541062|7.91685874099529
2.23042715544914|3.13797816398169|2.01163341025721|3.55397380167182|2.88566139783082|7.43724592326368
2.73364971308991|4.06947322061028|2.37661586242529|5.27309107904209|4.05651675546595|7.30584234150168
3.61804168186598|2.13895784979177|4.42763109862434|5.07032343432448|1.81943639808596|6.27198077288246
5.79184769828724|3.85734366432699|4.00643656239291|6.90759601980244|3.73872159432978|6.86132236441393
2.27284287398945|2.84318679004479|6.07231125731803|3.06836114833514|3.60356834583766|4.99195423553596
4.3832121875621|3.41314977139642|3.73618210732734|3.73561589864281|3.00935668422113|6.67298134904606
0.32568037976607|3.33727792591695|2.78779440478957|7|3.09529667741633|5.51595239367812
1.96405648924422|2.24516382308189|5.15257584535298|3.98130039656059|4.40055159457301|6.1922667597202
4.86422549629375|3.943882553237|5.92748184920552|5.81666932839106|4.39730552023466|5.51354871106752
2.51659354940939|2.74799376019928|6.24993634176709|4.36359833726631|2.51258925959413|5.0292549032839
2.14613126817806|4.76205667025799|5.00865656309736|3.56878552765986|4.12190551372012|7.37828742672158
5.31159370758087|6.29739127736147|2.74293999691034|4.7388212132601|4.25182431130401|7.20424259111885
4.86949468996481|3.09293577809064|2.85586056284993|5.08447225951163|1.69342425689775|6.79979906622418
1.40931175100754|2.93203443975161|2.56434361853003|3.53464319266851|2.34192302348122|6.42744734644416
3.57916069997501|2.9551832668813|4.72586681803532|3.65755580928444|5.29058776290591|6.06791471223961
1.01307576693726|4.52540462793638|3.76879337473353|3.02196720647748|1.98493165493826|5.73275130938038
2.01265968111416|3.01680667521017|6.00701280623235|5.01679595436608|1.58593798159744|4.1839459320608
5.70423245892111|3.85630708360321|2.72457923511934|5.37092356160193|3.45361906898892|6.02659145871522
5.44521711323316|2.08735729510992|4.61229961573653|3.89612057376288|5.14431743421902|7.08924771772146
4.85635395242814|4.1988319524736|5.02036632259387|2.64539043853712|4.70714139381388|6.56284970799532
1.86786876574324|3.24569698673903|4.98103396650745|3.87374883621322|4.44429750774251|5.23959310062101
0.448272686478649|2.13479978920827|4.10965566110568|4.70843614249938|2.21393039505031|4.66351880366965
1.07151140118456|2.47945183295715|2.00272436152558|3.27033726499855|2.28597984295184|5.05435504065357
4.5685105071011|4.2339917913325|2.82732352308672|4.99284127619162|3.22387754386791|6.94343393288846
2.30691121419339|1.94121964320546|5.15277221621912|4.17294492596211|2.22251443206702|4.68569470978852
0.292537482850554|2.01348868475709|3.03490092626854|5.67368572321235|1.20644023483627|5.36696407452568
2.49005367107414|4.2476721139058|5.33195721134548|1.10021329146052|2.89865609042288|6.84432052556812
5.38000335038242|2.77761143816417|2.39978085091408|3.5194116923094|5.0517867599367|7.2709061994785
3.98582482211952|4.83758697129387|3.5939381241415|5.94380961621291|3.90971087401886|6.67449245160757
1.51128766257458|2.79094266512658|4.93526323422396|3.52305486438561|3.44860032534633|5.08555028087426
0.701694505170613|2.09366250369709|4.61230897118912|3.61573428079922|4.63555005589279|6.49460543784745
1.50414720958739|5.79381386989331|4.29637496779574|4.27292090755205|2.85128319825031|6.63693943704392
2.86081407512739|1.3248954736879|3.43093136904728|4.23386587686799|2.84850980057324|6.44146728253872
4.44795641152954|2.13177278760453|3.32680499238972|4.20383917952342|4.90369921208038|6.91696476504239
0.411799943938275|4.41509313106701|4.3445046224048|3.41323854397297|3.11018112722237|4.93874699108307
4.69942773722503|1.21245957447959|3.08809828255357|2.48704305188839|2.70697089425874|6.46389652743685
2.80958408221251|4.99802565732272|4.5022191594366|4.01491234829262|2.50525777604612|6.94300843493747
3.8463521449989|3.2087605726142|2.55600165122476|1.8198339212957|3.09871272090789|7.97118382475268
0.612241847291638|2.91985199936401|4.99117677423448|4.62381426982873|1.68483747977473|5.62185765571601
1.72729346688644|3.31036572776606|4.704347896761|4.03876090722234|3.67763587135944|6.89216685924704
2.05513531047037|1.79301774168473|4.44108466600755|2.94912697852756|2.13172367241433|5.81105437041616
4.73749264350967|2.49168616259988|3.32079482239576|4.27718128685613|2.3970418836605|6.46344910179405
4.70858825131335|1.91798071542361|5.55263661777484|5.27550069913073|4.99263344899283|6.02426984552586
3.59269502101798|3.22722730689856|5.47185990848248|3.18433733659387|4.09415275500174|4.66417665992375
5.68576857866958|2.67093064558914|4.79344129425339|7|4.53377557838569|6.23275692629709
1.95161059498446|3.20920966230315|3.99925252728373|5.1133536151606|4.21086064569105|7.02303086538888
4.67975483684755|3.27535605304457|6.60154280113224|3.46259764805004|2.09240665660139|4.39683911220941
2.73716283719902|2.22780303311232|3.30919939504126|4.26361621115279|2.92181243929596|7.02080136799759
1.726302152299|4.61628031390067|3.52129412778754|4.02628165808778|4.39763813962223|6.60508711614133
4.51407220375521|4.11970228940646|1.6580410090311|5.4876058553563|4.76046769025893|5.49666493504926
5.3316660692781|3.41528192603931|5.00560407619929|3.55125370676879|4.38773000600056|6.36488636678163
4.42951935374103|4.04375521944855|4.4349574974761|4.55315766960693|2.6674158760938|5.90379895410312
1.96077406609462|1.90578739960397|3.57613727010716|6.62326873307003|2.41593046144202|5.92707687943961
2.02166765264015|4.53184532109447|4.44578526746446|2.68771678974049|3.42331480507157|7.29875364564381
5.3259478583203|4.32166867774425|4.77284923102527|3.63235681305282|1.28094775947874|6.63543565227425
3.4391297066243|1.84653952181491|4.47433455557342|1.38973218311039|4.63475064844557|6.82061075167624
4.33793257078499|1.38526146626179|3.2642342110557|5.1516673800796|3.97413952749753|7.39030210836489
2.2287806403704|3.41819980641682|3.28613457686192|4.29918798467643|1.71304925434558|7.65356090242595
5.12680856595803|2.42972994272824|4.32140950742362|4.96365841800537|2.33473764500643|4.45064459590307
1.52823556943791|3.99133699488662|2.19852971702804|3.6315355168383|3.3537500532835|6.54842626955656
3.9515110868566|3.50042538325556|2.53678571737522|3.58448437640162|4.21513818091117|7.5622183904693
1.51681248117758|6.04107165244938|4.57049364857622|2.37090691383959|2.91011816464288|7.46562615093442
0.892727195793269|5.9058540793441|2.78558591914364|4.48652331380495|4.35287703518374|7.72201768571622
3.04245295663544|4.27262496147295|3.36236856274105|4.18977477210837|4.2604871967994|8.50249470748019
4.43829081736936|2.4803845234052|5.92531697051106|1.27714360936558|4.48306650291574|5.80430475660782
0.537474194715778|1.68501260481523|4.25341444047147|4.16176468706455|4.11395565163929|5.59661321289392
0.988206056272646|2.65104647871443|4.60097635294107|4.58130349394179|2.68422337997218|5.51091723920457
5.91459126558882|1.87793760137235|6.20258613533273|5.37942569042739|3.69567379828764|5.28784227352612
2.07752409611602|4.74401394450447|4.19689107712139|5.3270169556329|1.19050048355996|4.88530494331768
3.72539929966524|2.4915014495|3.10699104856426|5.32890851514578|3.16968837607206|7.45229256365467
1.93408600334697|3.80896459270285|4.91079325883632|3.89595859638457|3.64507097169249|5.87384049504837
2.29382648085799|4.36866689264371|2.89765121668981|4.33485710019044|5.04230802276648|7.99095838065296
2.95447292012152|5.11363273852858|3.40381235341514|4.61030274210493|4.28434895745691|7.68377457877562
2.81926058952219|5.00735343382281|3.92749322443539|5.07146026382566|5.1777944953897|7.30734239317222
2.46925832894824|3.21215030688087|3.94646806895531|3.98353601056984|2.14602710065154|7.6694030481666
2.02165399909925|3.62565065150473|4.83721779155444|3.25613430198779|2.56980739160783|5.94048953935583
0.0552405333246842|2.70287416800948|2.94475283330365|3.41594761792114|2.93552709234317|6.23277056763838
6.05022971465681|3.56090582457214|4.35225610454189|4.15934441526672|2.26558274544002|6.33974344485531
5.94928974573938|1.54281031309361|7|1.96601564393379|2.60090712886897|3.50314248961798
1.1573570485043|1.67030435334907|2.82982386195226|2.60348218136903|3.74030461582409|6.64142039518268
2.51042007309977|4.17713349563739|4.82056007367856|4.03062723063111|2.76204336943744|6.27785471340163
5.32193477433021|3.49153887876747|3.21773447796917|3.58328436109187|3.73110051527845|6.91241407511191
4.65342041234099|3.69427498797162|4.91329605726721|3.93939616612291|4.19939634761736|8.00042539223644
5.15384978039459|1.9347412565636|5.88355021562943|2.96499079218543|3.42165889960264|4.93895020780127
1.19211451862359|3.84209236596737|3.20910514918064|4.84738776808408|2.72712308307933|5.85962488676503
1.1196517596238|5.46965955246089|2.63106227573725|3.97195590935488|4.00791725505467|6.55860655725649
4.19501525939022|2.65064589671396|3.36912225715889|3.13989870796759|3.54518046518888|7.7027847613419
3.05142971811524|2.16731980597373|4.01006461179967|5.58506121165915|3.75260717374535|6.79389037890683
2.12501039544174|5.72283018357173|4.8497949636382|5.37661790962559|4.77231947975065|6.67672965643764
2.16355125056455|3.74981735902515|3.09654926358297|3.09251768554236|2.70476739946099|7.20513230484722
1.29018220364023|2.62997766851741|3.89260493523659|4.23578998526569|3.42176704211109|6.68662035593282
2.95852540086367|1.51128771257297|5.05210402497061|3.63971396165683|3.14000146460943|5.56572984245921
3.26613295542393|2.73639481792273|3.0706674941483|3.4706879692108|5.13858633225481|7.69562436915864
3.17538585821579|2.02633124603162|3.18716200968914|4.52083306656347|2.01944119184656|6.53638033327678
2.17031515889677|1.55963446147443|4.03975465605274|2.51072263313278|1.54032046160996|5.34409382512762
1.11900422975376|4.4353944335455|2.44118210140199|4.452988010972|1.66986412447293|6.72197845970359
3.2560502376279|4.58200781202616|4.78132760570375|5.39077514021563|1.54268971406292|6.75938596617761
0.326278698070792|4.22033428905456|4.26312525468932|3.07643127428255|2.82622780368411|5.19141282434383
0.818214905426364|3.76158309406678|3.67145980142253|5.10955577357288|1.93631733810388|5.52230167881725
1.18656758954196|2.22378221014883|5.05499670168105|6.32347681658513|4.92086473345694|6.17947123966001
1.1838502636946|4.02925770760512|5.80864724460637|2.30703789718682|1.66960228149055|5.2628720516982
2.99015232909332|4.62245665602149|2.14092819126478|2.24095941528767|2.63682473573258|6.83574337352306
0.728655048968793|3.70321785983332|3.80798357308634|3.81269601297298|2.41754858584495|6.33234453108937
3.59004434337815|2.45305238416607|3.67254849851462|4.82957752225351|1.25363331296211|6.72977892196057
4.4694640702088|4.42892073356509|5.00583940890905|2.87904901357221|3.41523869178992|7.66440771372367
1.29250725559009|1.46627135808502|5.00977605517258|4.66247122625076|2.48784585209007|5.00748945451314
2.70785403231504|2.30810559138165|4.01029094279222|2.83846272863494|4.17645126373529|6.48023536576849
4.32668994522888|1.82621031679469|3.25256435244004|6.60933788881647|2.93924614179103|6.99696717631544
2.36449151912249|2.16413490048333|2.90483116619389|5.01690900010427|4.17120210762651|6.85624465306812
2.42223526939072|3.77937473733986|6.29998464029346|2.18679803064193|5.34254091940039|5.68353587558618
3.35552497658393|2.0644545893037|4.005945911001|4.28451210303106|3.50652175989873|6.47366660991013
2.69534662732761|2.65018590302706|4.03179866004152|4.2524825791118|2.80711950573768|6.10141676054605
1.89072037563366|3.76992917000645|1.64004650622214|5.57426377225858|3.85752693900805|4.76731041283878
2.56040189986781|3.04337569889385|3.71735308823421|4.14290396453143|1.60007642191022|5.81361158624235
4.42091425875103|3.48875384932822|5.67522774440553|4.47234361686762|1.37583557616897|4.00216779640738
1.38776580304035|2.17426715192606|3.77251977215481|3.83045747412671|3.03582796748298|6.03057353361207
0.995211523792071|2.65276569996599|3.25014762472733|4.47368376100242|2.79790038506953|6.33768483762251
2.19458730814053|2.70962968215702|3.73139478582403|3.30707917061427|2.83604625421644|6.2713152312722
5.24346577380039|5.9136554077817|4.74997634571195|7|2.99068788884555|7.21488378155967
3.32773354548907|2.90099514728874|2.54037442955509|3.78676869375053|1.85794610782094|6.26742994775468
1.67739527399189|2.50356431365635|1.35784133583733|2.33778137062661|2.00910317976438|5.83744729122343
4.43699911049069|4.48577473399717|4.02370482964882|4.85011014281917|2.36749834930133|6.99794989435796
2.56932807963042|4.73240227877607|4.344068429026|3.52734161052149|3.17080766894241|7.48381509470819
1.13445326180669|3.45205988924488|3.64590612028323|2.72619050339509|2.61690109508801|5.7369431012569
3.64166752070092|4.92636147481642|4.88483021473547|4.82995571961702|3.7400413942467|5.9454015257833
5.56311480902076|2.42310705014191|4.74978861166441|3.86686717705703|3.37323125429542|6.31538998205386
3.59152905737507|2.29975103403102|3.46058785204944|3.62553469796952|4.91973360981368|5.90513352738009
3.14328009149485|4.61987382088931|4.3752925188518|4.47630001143339|5.68315567988673|6.57346291444774
1.74233287655458|2.42786256348882|4.7034887063432|3.44885110264127|4.3343757062174|6.6276639306975
3.84374249747104|3.36981691131828|3.88251655780592|4.92310165883759|2.13653927605028|6.20387649601451
1.19352010359901|2.0461117650445|4.30923558792965|6.50698507574723|3.67214044436912|5.53607128190787
0.612326728759736|2.77289777007264|5.13007404608807|4.38870685560506|3.73784110029941|3.93031486848909
2.72426293377103|3.82806888151539|5.21610352162748|4.47799149812507|2.8122622099909|6.09255052509328
2.73950834991404|3.43916211080764|4.76967300745995|2.5376579878457|2.68044798159095|6.09131698675217
1.02631183499083|5.45759374354409|4.8597057345927|3.50770643354249|3.70395699575754|6.24367399454959
3.10498979579081|3.25191288181363|5.68499168874316|4.72863354098533|5.1521422552529|5.64646611476193
4.29167450720231|4.40759295671589|5.29298178126481|3.89754911068064|3.39449335009698|5.90432162154431
4.74979234871651|2.72164699968694|2.90027095245786|2.87050216997676|1.73938413277212|6.83264836020284
2.78119909853577|4.46591207640498|2.61353415154407|4.08212614777062|2.70590646759654|6.02208284075213
1.61853191381077|4.42375282577542|4.19613635043942|5.37359025042683|3.59567243659172|7.15472157266175
2.68535570528833|1.48699418367385|4.06607961183069|4.21852026728416|2.97333588700748|6.976791530748
3.68216958968712|4.34406008363849|4.14293433137563|2.87952123068295|3.9273804294414|7.06306473179299
0.352051106937126|2.64399142345544|4.04001861528946|3.93899048712135|3.72291042931889|5.29636087124546
5.4017411834683|2.82917588565513|2.48863793171445|3.79284749188197|3.19003014311362|5.7949032015792
3.79104116269549|3.42036700848374|6.31162553410982|4.81821034567834|2.63237596393499|4.26509063342301
2.74128856800566|3.76751558646821|5.78648595572968|1.13717595918747|2.01467985193729|6.64717232154511
2.76870720254912|3.23162292733119|7|3.64384566224513|6.06602617524511|3.48123942014965
2.54142098401674|4.56703270637219|5.42437697884459|4.363717841572|2.80179657794705|6.20480064852747
3.26125102276133|1.73940789011961|4.32772730772609|3.00529791689407|3.01238342536066|7.51350107656179
1.96923546598675|2.63015731276712|3.44582572261221|4.0760597781822|2.83296484281581|6.84595442098757
3.29885481760133|3.80833833031093|3.03648331725355|4.29572470749965|1.90533773774179|7.42113116654244
1.36615540306072|3.47355610941147|3.74976349981153|4.82503985688493|2.55729040546277|5.53675136732138
3.15810244977939|5.65640990327568|3.03056460295572|4.0740681356857|5.51185472599678|8.13743000267129
4.85239837426127|3.44267309654756|4.28742972373816|4.52917025207178|2.93482125660886|7.44685245399557
4.71885097189848|5.27084334993497|4.47970844214259|3.13059954772968|2.49174807695831|6.41176574255072
1.16939389174162|1.51378957356125|1.3333213207868|4.31376073346397|3.55742141166674|4.6813155009055
2.89670476224837|3.31975353700025|3.62842902869031|6.1271836297063|4.92918861986793|7.51630260359559
3.93617112322352|3.5105096665741|5.40557603939635|5.56254938387343|2.76169798001646|5.68218124034717
1.19658878432368|2.03883032308899|5.43905619201398|4.74528787669153|3.63013261795159|4.80702250546439
5.62760804607634|5.84067621098418|3.58369596788701|4.75397358788393|2.717747506268|8.04989263759021
1.23668072837372|2.54417123034395|4.59906725265667|6.12302214082772|2.1732583526088|4.85919736079072
3.09342093977281|4.20517002716562|4.28831431012183|4.49431808229005|4.31053011209|7.51886506274783
3.07048067424296|5.00461501784593|5.11525732743581|5.14375928332782|5.83526657904038|6.23890957509505
3.01613995816431|6.19817114545622|5.95656405667215|2.606305940412|3.40589343282263|5.22917877717716
2.43934944494451|4.18226094411352|4.05251740947972|4.20388567409565|3.09683104263378|6.16226603930473
3.62053666082826|2.79857649213403|5.91452384616136|3.37021232071447|4.14969746247277|5.99029874439433
1.24112454867271|3.51040236069631|5.2356320699855|3.99029944246522|4.24766475206626|5.05673559805547
0.947933733982921|2.8628084696301|3.86899977095145|2.82851093315494|3.96353789969292|6.12037244407546
1.74475739458278|4.76239638640896|5.13647146147571|4.69108656589554|2.24891011113075|5.15774053222483
2.70000671472555|1.54606636411158|2.09531180641434|2.8361947694251|4.02991410470436|6.36052946216696
5.11933782447951|3.61388968778099|5.78263672178526|4.6726388461265|6.48070538260967|5.9325926837565
5.66053777813468|2.12422661274515|4.00508818419983|3.61770628699567|3.85022088261526|6.93473057608551
3.37727158627538|5.15060005803816|3.30863868226407|5.4272802190253|4.12208674927416|7.35053097724802
3.4926806799239|3.40821986478984|4.73614221394918|1.21896557069089|5.68944010997453|6.94326750538685
2.38410319142011|4.16591606010347|4.19586007647231|4.91637162719734|1.82540962503592|5.09235579992293
2.88475240237456|2.9114813557836|4.23012633658406|4.81093239496108|3.20578411373163|7.30035507383818
0.831733184475537|5.64428053846856|3.03068642756396|4.43458976714682|2.7221318908866|6.79286168657209
3.32266892435915|1.72493745262318|3.68385733996929|2.84886583625227|4.59935240419329|6.23574983728701
1.92102594947335|5.16448547752096|4.80323539857199|1.7162366559122|5.37464041489687|7.06916311347915
3.40543378246927|4.62354108201182|5.54114801461425|3.56519590190962|2.93192061512461|6.68010251258405
2.21705978994961|3.1337597505096|2.32990406233594|3.10149813475135|4.33646556495131|7.70158799536715
1.73456437342415|2.85455306492447|4.70307845004064|3.66909696309117|2.19688319621703|6.68661467266137
2.42485612993014|3.15834237870509|2.08714208695935|1.74611393880448|2.59448752415059|6.71667311546704
2.18351063348521|3.52068749148591|4.64863175257056|5.09167451855693|4.51490248198092|6.58216698004567
4.83013353065707|3.98723810471833|5.05369145796438|4.39197195181686|4.36878266569921|6.29397792797082
3.17461140537026|5.84331140970559|4.01129934717928|4.79148817410107|3.6445915094718|7.08672740504442
3.58782466270091|4.03777435578953|4.02066242670764|3.36871873509939|3.65751522507043|7.02967481435911
0.999601697215638|3.85813945574082|4.11048717877947|3.53648549371936|3.84347138480759|6.16628871368965
5.52008180312629|4.08199502646691|3.6186249899722|4.27833005345338|1.62033857041142|6.92187182598342
3.08410561816473|5.37075687020727|5.32714026209736|3.36848103425263|3.92562028796768|6.13509853563801
1.46431631110602|2.60447493765942|2.61030134318656|4.04577088242625|2.67789489053581|5.91682653200321
3.35796516186276|3.57656338495933|4.61967136276185|4.30718015854568|3.08434933557137|5.87560298656
4.41483712347862|2.99412043671847|3.97005323359284|5.11998983495676|1.91962890313919|5.5781478942619
0.852106269830014|2.35314130418089|2.58984604843858|3.71605390716322|3.45940207444255|7.54943288204693
2.52745656513448|2.75283933512725|6.24592418222541|4.25680381961379|3.69232423859745|4.99328925221244
4.8783553779152|3.49492804886567|3.01651996405132|2.77370038353065|4.98871800991386|8.30657608698788
2.92775677985755|1.45550811892816|2.44429592027984|2.69060977501965|3.76606263366642|5.91135137073367
2.23891119327601|3.5721410933866|3.15497059447123|4.79767691961591|2.38508448328438|7.68802057915535
